activo;temporalidad;direccion_analizada;familia_salida;entryLeadBars;hora_referencia_jst;sl_lookback;tipo_tp;tp1_r;tp2_r;tp3_r;sl_pips;hora_cierre_objetivo_jst;total_trades;total_trades_ejecutados;win_rate;profit_factor;r_neto_total;promedio_r_por_trade;max_drawdown_r;racha_max_perdidas;avg_r_ganadoras;avg_r_perdedoras;payoff_ratio;fecha_inicio_datos;fecha_fin_datos;cantidad_velas;dias_historico;meses_historico;muestra_menor_1_anio;trades_por_1000_velas;r_por_1000_velas;score_robustez
USDJPY;1m;cortos / SELL;Reversal Original;4;09:55;;;;;;10,00;10:25;24;24;62,50%;2,29;7,66;0,32;-1,97;3;0,91;-0,66;1,37;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,06;39,18
USDJPY;1m;cortos / SELL;Reversal Original;4;09:55;;;;;;10,00;10:30;24;24;58,33%;1,90;5,46;0,23;-2,42;4;0,83;-0,61;1,35;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,05;33,55
USDJPY;1m;cortos / SELL;Reversal Original;4;09:55;;;;;;15,00;10:00;24;24;50,00%;1,33;1,18;0,05;-2,25;5;0,39;-0,30;1,33;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;25,20
USDJPY;1m;cortos / SELL;Reversal Original;4;09:55;;;;;;15,00;10:05;24;24;54,17%;1,27;1,13;0,05;-1,85;5;0,41;-0,38;1,07;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;25,05
USDJPY;1m;cortos / SELL;Reversal Original;4;09:55;;;;;;15,00;10:10;24;24;54,17%;1,52;2,13;0,09;-1,92;4;0,48;-0,37;1,29;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;27,95
USDJPY;1m;cortos / SELL;Reversal Original;4;09:55;;;;;;15,00;10:15;24;24;58,33%;2,43;5,60;0,23;-1,67;4;0,68;-0,39;1,74;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,05;38,72
USDJPY;1m;cortos / SELL;Reversal Original;4;09:55;;;;;;15,00;10:20;24;24;54,17%;2,59;6,44;0,27;-1,61;4;0,81;-0,37;2,19;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,05;40,89
USDJPY;1m;cortos / SELL;Reversal Original;4;09:55;;;;;;15,00;10:25;24;24;62,50%;2,06;4,66;0,19;-1,18;3;0,60;-0,49;1,23;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,04;35,41
USDJPY;1m;cortos / SELL;Reversal Original;4;09:55;;;;;;15,00;10:30;24;24;58,33%;1,66;3,07;0,13;-1,72;4;0,55;-0,46;1,19;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,03;30,16
USDJPY;1m;cortos / SELL;Reversal Original;4;09:55;;;;;;20,00;10:00;24;24;50,00%;1,22;0,63;0,03;-1,94;5;0,30;-0,24;1,22;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;24,10
USDJPY;1m;cortos / SELL;Reversal Original;4;09:55;;;;;;20,00;10:05;24;24;54,17%;1,09;0,34;0,01;-1,64;5;0,31;-0,33;0,93;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,00;23,16
USDJPY;1m;cortos / SELL;Reversal Original;4;09:55;;;;;;20,00;10:10;24;24;54,17%;1,31;1,09;0,05;-1,69;4;0,36;-0,32;1,11;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;25,52
USDJPY;1m;cortos / SELL;Reversal Original;4;09:55;;;;;;20,00;10:15;24;24;58,33%;2,08;3,70;0,15;-1,51;4;0,51;-0,34;1,48;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,03;34,31
USDJPY;1m;cortos / SELL;Reversal Original;4;09:55;;;;;;20,00;10:20;24;24;54,17%;2,23;4,33;0,18;-1,46;4;0,60;-0,32;1,88;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,04;36,15
USDJPY;1m;cortos / SELL;Reversal Original;4;09:55;;;;;;20,00;10:25;24;24;62,50%;1,79;3,00;0,12;-1,14;3;0,45;-0,42;1,07;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,03;31,76
USDJPY;1m;cortos / SELL;Reversal Original;4;09:55;;;;;;20,00;10:30;24;24;58,33%;1,53;2,00;0,08;-1,34;4;0,41;-0,38;1,09;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;28,56
USDJPY;1m;cortos / SELL;Reversal Original;4;09:55;;;;;;25,00;10:00;24;24;50,00%;1,12;0,31;0,01;-1,75;5;0,24;-0,21;1,12;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,00;23,23
USDJPY;1m;cortos / SELL;Reversal Original;4;09:55;;;;;;25,00;10:05;24;24;54,17%;1,09;0,27;0,01;-1,51;5;0,25;-0,27;0,92;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,00;23,21
USDJPY;1m;cortos / SELL;Reversal Original;4;09:55;;;;;;25,00;10:10;24;24;54,17%;1,33;0,92;0,04;-1,55;4;0,29;-0,25;1,13;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;25,69
USDJPY;1m;cortos / SELL;Reversal Original;4;09:55;;;;;;25,00;10:15;24;24;58,33%;2,11;3,00;0,12;-1,40;4;0,41;-0,27;1,51;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,03;34,02
USDJPY;1m;cortos / SELL;Reversal Original;4;09:55;;;;;;25,00;10:20;24;24;54,17%;2,11;3,30;0,14;-1,36;4;0,48;-0,27;1,78;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,03;34,34
USDJPY;1m;cortos / SELL;Reversal Original;4;09:55;;;;;;25,00;10:25;24;24;62,50%;1,68;2,20;0,09;-1,11;3;0,36;-0,36;1,01;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;30,16
USDJPY;1m;cortos / SELL;Reversal Original;4;09:55;;;;;;25,00;10:30;24;24;58,33%;1,37;1,26;0,05;-1,27;4;0,33;-0,34;0,98;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;26,67
USDJPY;1m;cortos / SELL;Reversal Original;4;09:55;;;;;;30,00;10:00;24;24;50,00%;1,04;0,09;0,00;-1,63;5;0,20;-0,19;1,04;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,00;22,50
USDJPY;1m;cortos / SELL;Reversal Original;4;09:55;;;;;;30,00;10:05;24;24;54,17%;1,02;0,06;0,00;-1,43;5;0,21;-0,24;0,86;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,00;22,55
USDJPY;1m;cortos / SELL;Reversal Original;4;09:55;;;;;;30,00;10:10;24;24;54,17%;1,24;0,60;0,03;-1,46;4;0,24;-0,23;1,05;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;24,79
USDJPY;1m;cortos / SELL;Reversal Original;4;09:55;;;;;;30,00;10:15;24;24;58,33%;1,96;2,33;0,10;-1,34;4;0,34;-0,24;1,40;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;32,31
USDJPY;1m;cortos / SELL;Reversal Original;4;09:55;;;;;;30,00;10:20;24;24;54,17%;1,97;2,59;0,11;-1,30;4;0,40;-0,24;1,67;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;32,68
USDJPY;1m;cortos / SELL;Reversal Original;4;09:55;;;;;;30,00;10:25;24;24;62,50%;1,58;1,66;0,07;-1,09;3;0,30;-0,32;0,95;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;28,91
USDJPY;1m;cortos / SELL;Reversal Original;4;09:55;;;;;;30,00;10:30;24;24;58,33%;1,30;0,88;0,04;-1,22;4;0,27;-0,30;0,93;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;25,76
USDJPY;1m;cortos / SELL;Reversal Original;4;09:55;;;;;;35,00;10:00;24;24;50,00%;0,97;-0,07;-0,00;-1,54;5;0,17;-0,17;0,97;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;-0,00;21,95
USDJPY;1m;cortos / SELL;Reversal Original;4;09:55;;;;;;35,00;10:05;24;24;54,17%;0,96;-0,09;-0,00;-1,37;5;0,18;-0,22;0,81;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;-0,00;22,08
USDJPY;1m;cortos / SELL;Reversal Original;4;09:55;;;;;;35,00;10:10;24;24;54,17%;1,16;0,37;0,02;-1,39;4;0,20;-0,21;0,99;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,00;24,03
USDJPY;1m;cortos / SELL;Reversal Original;4;09:55;;;;;;35,00;10:15;24;24;58,33%;1,84;1,86;0,08;-1,29;4;0,29;-0,22;1,31;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;30,91
USDJPY;1m;cortos / SELL;Reversal Original;4;09:55;;;;;;35,00;10:20;24;24;54,17%;1,86;2,07;0,09;-1,26;4;0,35;-0,22;1,57;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;31,32
USDJPY;1m;cortos / SELL;Reversal Original;4;09:55;;;;;;35,00;10:25;24;24;62,50%;1,49;1,28;0,05;-1,08;3;0,26;-0,29;0,90;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;27,88
USDJPY;1m;cortos / SELL;Reversal Original;4;09:55;;;;;;35,00;10:30;24;24;58,33%;1,23;0,61;0,03;-1,19;4;0,24;-0,27;0,88;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;24,99
USDJPY;1m;cortos / SELL;Reversal Original;5;09:55;;;;;;5,00;10:00;24;24;45,83%;1,33;3,38;0,14;-5,64;5;1,23;-0,78;1,57;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,03;24,60
USDJPY;1m;cortos / SELL;Reversal Original;5;09:55;;;;;;5,00;10:05;24;24;45,83%;1,51;5,22;0,22;-4,00;5;1,41;-0,79;1,78;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,04;28,86
USDJPY;1m;cortos / SELL;Reversal Original;5;09:55;;;;;;5,00;10:10;24;24;54,17%;1,78;8,10;0,34;-4,00;5;1,43;-0,95;1,50;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,07;33,68
USDJPY;1m;cortos / SELL;Reversal Original;5;09:55;;;;;;5,00;10:15;24;24;45,83%;2,64;17,40;0,72;-4,58;8;2,54;-0,81;3,13;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,15;48,88
USDJPY;1m;cortos / SELL;Reversal Original;5;09:55;;;;;;5,00;10:20;24;24;45,83%;2,70;18,66;0,78;-4,98;8;2,69;-0,84;3,19;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,16;50,22
USDJPY;1m;cortos / SELL;Reversal Original;5;09:55;;;;;;5,00;10:25;24;24;45,83%;2,13;13,30;0,55;-5,78;8;2,28;-0,91;2,52;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,11;40,15
USDJPY;1m;cortos / SELL;Reversal Original;5;09:55;;;;;;5,00;10:30;24;24;45,83%;1,66;8,18;0,34;-6,76;8;1,88;-0,96;1,96;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,07;31,04
USDJPY;1m;cortos / SELL;Reversal Original;5;09:55;;;;;;10,00;10:00;24;24;50,00%;1,30;1,62;0,07;-3,28;5;0,58;-0,45;1,30;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;24,42
USDJPY;1m;cortos / SELL;Reversal Original;5;09:55;;;;;;10,00;10:05;24;24;50,00%;1,33;1,94;0,08;-2,74;5;0,65;-0,49;1,33;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;25,41
USDJPY;1m;cortos / SELL;Reversal Original;5;09:55;;;;;;10,00;10:10;24;24;54,17%;1,61;3,53;0,15;-2,75;5;0,71;-0,52;1,37;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,03;29,18
USDJPY;1m;cortos / SELL;Reversal Original;5;09:55;;;;;;10,00;10:15;24;24;50,00%;2,52;8,66;0,36;-2,26;7;1,20;-0,48;2,52;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,07;41,67
USDJPY;1m;cortos / SELL;Reversal Original;5;09:55;;;;;;10,00;10:20;24;24;54,17%;2,56;9,51;0,40;-2,10;4;1,20;-0,55;2,17;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,08;42,94
USDJPY;1m;cortos / SELL;Reversal Original;5;09:55;;;;;;10,00;10:25;24;24;58,33%;2,23;7,40;0,31;-2,15;4;0,96;-0,60;1,59;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,06;38,30
USDJPY;1m;cortos / SELL;Reversal Original;5;09:55;;;;;;10,00;10:30;24;24;58,33%;1,84;5,20;0,22;-2,66;4;0,81;-0,62;1,32;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,04;32,63
USDJPY;1m;cortos / SELL;Reversal Original;5;09:55;;;;;;15,00;10:00;24;24;50,00%;1,18;0,71;0,03;-2,56;5;0,39;-0,33;1,18;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;23,23
USDJPY;1m;cortos / SELL;Reversal Original;5;09:55;;;;;;15,00;10:05;24;24;50,00%;1,14;0,63;0,03;-2,16;5;0,44;-0,38;1,14;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;23,21
USDJPY;1m;cortos / SELL;Reversal Original;5;09:55;;;;;;15,00;10:10;24;24;54,17%;1,36;1,63;0,07;-2,23;5;0,48;-0,41;1,15;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;25,84
USDJPY;1m;cortos / SELL;Reversal Original;5;09:55;;;;;;15,00;10:15;24;24;50,00%;2,14;5,10;0,21;-1,90;7;0,80;-0,37;2,14;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,04;35,69
USDJPY;1m;cortos / SELL;Reversal Original;5;09:55;;;;;;15,00;10:20;24;24;54,17%;2,33;5,94;0,25;-1,83;4;0,80;-0,41;1,97;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,05;38,06
USDJPY;1m;cortos / SELL;Reversal Original;5;09:55;;;;;;15,00;10:25;24;24;58,33%;1,88;4,18;0,17;-1,39;4;0,64;-0,48;1,34;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,04;33,30
USDJPY;1m;cortos / SELL;Reversal Original;5;09:55;;;;;;15,00;10:30;24;24;58,33%;1,59;2,83;0,12;-1,77;4;0,54;-0,48;1,14;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;29,34
USDJPY;1m;cortos / SELL;Reversal Original;5;09:55;;;;;;20,00;10:00;24;24;50,00%;1,09;0,28;0,01;-2,17;5;0,29;-0,27;1,09;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,00;22,48
USDJPY;1m;cortos / SELL;Reversal Original;5;09:55;;;;;;20,00;10:05;24;24;50,00%;0,99;-0,03;-0,00;-1,87;5;0,33;-0,33;0,99;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;-0,00;21,78
USDJPY;1m;cortos / SELL;Reversal Original;5;09:55;;;;;;20,00;10:10;24;24;54,17%;1,18;0,72;0,03;-1,92;5;0,36;-0,36;1,00;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;23,93
USDJPY;1m;cortos / SELL;Reversal Original;5;09:55;;;;;;20,00;10:15;24;24;50,00%;1,86;3,33;0,14;-1,68;7;0,60;-0,32;1,86;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,03;32,05
USDJPY;1m;cortos / SELL;Reversal Original;5;09:55;;;;;;20,00;10:20;24;24;54,17%;2,03;3,95;0,16;-1,63;4;0,60;-0,35;1,72;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,03;34,01
USDJPY;1m;cortos / SELL;Reversal Original;5;09:55;;;;;;20,00;10:25;24;24;58,33%;1,64;2,62;0,11;-1,31;4;0,48;-0,41;1,17;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;30,04
USDJPY;1m;cortos / SELL;Reversal Original;5;09:55;;;;;;20,00;10:30;24;24;58,33%;1,40;1,63;0,07;-1,57;4;0,41;-0,41;1,00;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;26,90
USDJPY;1m;cortos / SELL;Reversal Original;5;09:55;;;;;;25,00;10:00;24;24;50,00%;1,01;0,02;0,00;-1,94;5;0,23;-0,23;1,01;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,00;21,86
USDJPY;1m;cortos / SELL;Reversal Original;5;09:55;;;;;;25,00;10:05;24;24;50,00%;0,99;-0,02;-0,00;-1,70;5;0,26;-0,26;0,99;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;-0,00;21,98
USDJPY;1m;cortos / SELL;Reversal Original;5;09:55;;;;;;25,00;10:10;24;24;54,17%;1,21;0,64;0,03;-1,74;5;0,29;-0,28;1,02;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;24,25
USDJPY;1m;cortos / SELL;Reversal Original;5;09:55;;;;;;25,00;10:15;24;24;50,00%;1,90;2,72;0,11;-1,54;7;0,48;-0,25;1,90;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;31,91
USDJPY;1m;cortos / SELL;Reversal Original;5;09:55;;;;;;25,00;10:20;24;24;54,17%;1,94;3,02;0,13;-1,50;4;0,48;-0,29;1,64;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,03;32,56
USDJPY;1m;cortos / SELL;Reversal Original;5;09:55;;;;;;25,00;10:25;24;24;58,33%;1,55;1,91;0,08;-1,24;4;0,38;-0,35;1,11;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;28,76
USDJPY;1m;cortos / SELL;Reversal Original;5;09:55;;;;;;25,00;10:30;24;24;58,33%;1,27;0,97;0,04;-1,45;4;0,33;-0,36;0,91;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;25,38
USDJPY;1m;cortos / SELL;Reversal Original;5;09:55;;;;;;30,00;10:00;24;24;50,00%;0,94;-0,15;-0,01;-1,78;5;0,19;-0,21;0,94;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;-0,00;21,46
USDJPY;1m;cortos / SELL;Reversal Original;5;09:55;;;;;;30,00;10:05;24;24;50,00%;0,94;-0,18;-0,01;-1,58;5;0,22;-0,23;0,94;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;-0,00;21,64
USDJPY;1m;cortos / SELL;Reversal Original;5;09:55;;;;;;30,00;10:10;24;24;54,17%;1,13;0,37;0,02;-1,61;5;0,24;-0,25;0,96;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,00;23,54
USDJPY;1m;cortos / SELL;Reversal Original;5;09:55;;;;;;30,00;10:15;24;24;50,00%;1,78;2,10;0,09;-1,45;7;0,40;-0,22;1,78;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;30,49
USDJPY;1m;cortos / SELL;Reversal Original;5;09:55;;;;;;30,00;10:20;24;24;54,17%;1,82;2,35;0,10;-1,42;4;0,40;-0,26;1,54;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;31,12
USDJPY;1m;cortos / SELL;Reversal Original;5;09:55;;;;;;30,00;10:25;24;24;58,33%;1,47;1,43;0,06;-1,20;4;0,32;-0,30;1,05;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;27,67
USDJPY;1m;cortos / SELL;Reversal Original;5;09:55;;;;;;30,00;10:30;24;24;58,33%;1,20;0,64;0,03;-1,38;4;0,27;-0,32;0,86;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;24,62
USDJPY;1m;cortos / SELL;Reversal Original;5;09:55;;;;;;35,00;10:00;24;24;50,00%;0,88;-0,27;-0,01;-1,67;5;0,17;-0,19;0,88;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;-0,00;21,11
USDJPY;1m;cortos / SELL;Reversal Original;5;09:55;;;;;;35,00;10:05;24;24;50,00%;0,88;-0,30;-0,01;-1,50;5;0,19;-0,21;0,88;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;-0,00;21,31
USDJPY;1m;cortos / SELL;Reversal Original;5;09:55;;;;;;35,00;10:10;24;24;54,17%;1,07;0,17;0,01;-1,53;5;0,20;-0,23;0,90;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,00;22,93
USDJPY;1m;cortos / SELL;Reversal Original;5;09:55;;;;;;35,00;10:15;24;24;50,00%;1,68;1,65;0,07;-1,39;7;0,34;-0,20;1,68;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;29,32
USDJPY;1m;cortos / SELL;Reversal Original;5;09:55;;;;;;35,00;10:20;24;24;54,17%;1,72;1,87;0,08;-1,36;4;0,34;-0,24;1,46;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,02;29,94
USDJPY;1m;cortos / SELL;Reversal Original;5;09:55;;;;;;35,00;10:25;24;24;58,33%;1,39;1,08;0,04;-1,17;4;0,27;-0,28;0,99;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;26,77
USDJPY;1m;cortos / SELL;Reversal Original;5;09:55;;;;;;35,00;10:30;24;24;58,33%;1,14;0,41;0,02;-1,32;4;0,23;-0,28;0,82;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,00;23,98
USDJPY;1m;cortos / SELL;Reversal Original;6;09:55;;;;;;5,00;10:00;24;24;33,33%;1,01;0,10;0,00;-7,84;6;1,59;-0,79;2,02;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,00;17,76
USDJPY;1m;cortos / SELL;Reversal Original;6;09:55;;;;;;5,00;10:05;24;24;33,33%;1,10;1,30;0,05;-6,50;9;1,78;-0,81;2,20;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;20,31
USDJPY;1m;cortos / SELL;Reversal Original;6;09:55;;;;;;5,00;10:10;24;24;45,83%;1,43;5,30;0,22;-6,06;6;1,61;-0,95;1,69;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,04;26,91
USDJPY;1m;cortos / SELL;Reversal Original;6;09:55;;;;;;5,00;10:15;24;24;41,67%;2,05;13,22;0,55;-6,06;8;2,58;-0,90;2,87;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,11;39,27
USDJPY;1m;cortos / SELL;Reversal Original;6;09:55;;;;;;5,00;10:20;24;24;41,67%;2,06;13,72;0,57;-6,12;8;2,67;-0,92;2,88;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,12;39,79
USDJPY;1m;cortos / SELL;Reversal Original;6;09:55;;;;;;5,00;10:25;24;24;37,50%;1,68;8,84;0,37;-6,26;8;2,42;-0,86;2,81;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,07;32,15
USDJPY;1m;cortos / SELL;Reversal Original;6;09:55;;;;;;5,00;10:30;24;24;37,50%;1,34;4,64;0,19;-7,46;8;2,02;-0,90;2,24;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,04;24,86
USDJPY;1m;cortos / SELL;Reversal Original;6;09:55;;;;;;10,00;10:00;24;24;41,67%;1,22;1,31;0,05;-3,94;6;0,71;-0,42;1,71;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;22,98
USDJPY;1m;cortos / SELL;Reversal Original;6;09:55;;;;;;10,00;10:05;24;24;45,83%;1,26;1,67;0,07;-3,40;5;0,73;-0,49;1,49;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,01;24,06
USDJPY;1m;cortos / SELL;Reversal Original;6;09:55;;;;;;10,00;10:10;24;24;52,17%;1,56;3,26;0,14;-3,41;5;0,76;-0,53;1,43;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,03;27,88
USDJPY;1m;cortos / SELL;Reversal Original;6;09:55;;;;;;10,00;10:15;24;24;50,00%;2,40;8,39;0,35;-2,91;7;1,20;-0,50;2,40;2026-04-20 06:00:00 JST;2026-08-13 01:05:00 JST;119030;114,80;3,77;True;0,20;0,07;39,84
